Depth,K
m,%
1495.66,0.32727
1495.76,0.28587
1495.86,0.25498
1495.96,0.24932
1496.06,0.27001
1496.16,0.30715
1496.26,0.35767
1496.36,0.41802
1496.46,0.47567
1496.56,0.51987
1496.66,0.54126
1496.76,0.52771
1496.86,0.48039
1496.96,0.41749
1497.06,0.36673
1497.16,0.33794
1497.26,0.30742
1497.36,0.25128
1497.46,0.17046
1497.56,0.10093
1497.66,0.08187
1497.76,0.13289
1497.86,0.23981
1497.96,0.35976
1498.06,0.43706
1498.16,0.43828
1498.26,0.37773
1498.36,0.30867
1498.46,0.26343
1498.56,0.24481
1498.66,0.2478
1498.76,0.26946
1498.86,0.30487
1498.96,0.3486
1499.06,0.39481
1499.16,0.43156
1499.26,0.44721
1499.36,0.43334
1499.46,0.39507
1499.56,0.35536
1499.66,0.33864
1499.76,0.34815
1499.86,0.37308
1499.96,0.39896
1500.06,0.42139
1500.16,0.44486
1500.26,0.48088
1500.36,0.52864
1500.46,0.57595
1500.56,0.61007
1500.66,0.61711
1500.76,0.59681
1500.86,0.5673
1500.96,0.54254
1501.06,0.52407
1501.16,0.50235
1501.26,0.46721
1501.36,0.42226
1501.46,0.38254
1501.56,0.35658
1501.66,0.34182
1501.76,0.33724
1501.86,0.33988
1501.96,0.34215
1502.06,0.34301
1502.16,0.34927
1502.26,0.36626
1502.36,0.40088
1502.46,0.45777
1502.56,0.53508
1502.66,0.62152
1502.76,0.68838
1502.86,0.70657
1502.96,0.67008
1503.06,0.59911
1503.16,0.52446
1503.26,0.47055
1503.36,0.44362
1503.46,0.43337
1503.56,0.42865
1503.66,0.42524
1503.76,0.42671
1503.86,0.44709
1503.96,0.49717
1504.06,0.56381
1504.16,0.62654
1504.26,0.66725
1504.36,0.67717
1504.46,0.66469
1504.56,0.65038
1504.66,0.64017
1504.76,0.61756
1504.86,0.56591
1504.96,0.48009
1505.06,0.37327
1505.16,0.28089
1505.26,0.2339
1505.36,0.2478
1505.46,0.31411
1505.56,0.40049
1505.66,0.47877
1505.76,0.54144
1505.86,0.60428
1505.96,0.67047
1506.06,0.72685
1506.16,0.75807
1506.26,0.75664
1506.36,0.73207
1506.46,0.69776
1506.56,0.665
1506.66,0.64434
1506.76,0.63841
1506.86,0.64123
1506.96,0.64718
1507.06,0.65518
1507.16,0.65874
1507.26,0.64716
1507.36,0.62673
1507.46,0.61984
1507.56,0.65062
1507.66,0.72193
1507.76,0.81132
1507.86,0.88373
1507.96,0.91637
1508.06,0.90585
1508.16,0.86303
1508.26,0.81095
1508.36,0.77345
1508.46,0.75095
1508.56,0.72727
1508.66,0.70064
1508.76,0.68057
1508.86,0.6706
1508.96,0.67723
1509.06,0.7217
1509.16,0.8162
1509.26,0.94598
1509.36,1.0554
1509.46,1.07466
1509.56,0.99957
1509.66,0.91217
1509.76,0.8788
1509.86,0.92457
1509.96,1.01815
1510.06,1.08659
1510.16,1.05437
1510.26,0.90877
1510.36,0.71089
1510.46,0.5493
1510.56,0.48196
1510.66,0.49932
1510.76,0.53494
1510.86,0.55137
1510.96,0.54275
1511.06,0.51996
1511.16,0.50453
1511.26,0.51381
1511.36,0.545
1511.46,0.57523
1511.56,0.58383
1511.66,0.5645
1511.76,0.52822
1511.86,0.50027
1511.96,0.50153
1512.06,0.53364
1512.16,0.57323
1512.26,0.59416
1512.36,0.58066
1512.46,0.53833
1512.56,0.48272
1512.66,0.42497
1512.76,0.3761
1512.86,0.34982
1512.96,0.35235
1513.06,0.38051
1513.16,0.42594
1513.26,0.47674
1513.36,0.51896
1513.46,0.54921
1513.56,0.57253
1513.66,0.59534
1513.76,0.62513
1513.86,0.65948
1513.96,0.68836
1514.06,0.70561
1514.16,0.70769
1514.26,0.69686
1514.36,0.67971
1514.46,0.67169
1514.56,0.68656
1514.66,0.73027
1514.76,0.80164
1514.86,0.88772
1514.96,0.96202
1515.06,1.00201
1515.16,0.99814
1515.26,0.96314
1515.36,0.91333
1515.46,0.85835
1515.56,0.8015
1515.66,0.74493
1515.76,0.69395
1515.86,0.65894
1515.96,0.64552
1516.06,0.65022
1516.16,0.65552
1516.26,0.64937
1516.36,0.63436
1516.46,0.63042
1516.56,0.65235
1516.66,0.69263
1516.76,0.7327
1516.86,0.75561
1516.96,0.74847
1517.06,0.70943
1517.16,0.65638
1517.26,0.61766
1517.36,0.60443
1517.46,0.61128
1517.56,0.63036
1517.66,0.65944
1517.76,0.71617
1517.86,0.82905
1517.96,0.98511
1518.06,1.1372
1518.16,1.22642
1518.26,1.20516
1518.36,1.06479
1518.46,0.85455
1518.56,0.65692
1518.66,0.53709
1518.76,0.50901
1518.86,0.54521
1518.96,0.59069
1519.06,0.61506
1519.16,0.61113
1519.26,0.57353
1519.36,0.5073
1519.46,0.43275
1519.56,0.37729
1519.66,0.36154
1519.76,0.39436
1519.86,0.47076
1519.96,0.56803
1520.06,0.65426
1520.16,0.70974
1520.26,0.7367
1520.36,0.7484
1520.46,0.75686
1520.56,0.76836
1520.66,0.78456
1520.76,0.79667
1520.86,0.7894
1520.96,0.74903
1521.06,0.66825
1521.16,0.55028
1521.26,0.42068
1521.36,0.30861
1521.46,0.24012
1521.56,0.23659
1521.66,0.29568
1521.76,0.38854
1521.86,0.47634
1521.96,0.53397
1522.06,0.5559
1522.16,0.5566
1522.26,0.56365
1522.36,0.58976
1522.46,0.62953
1522.56,0.67066
1522.66,0.6919
1522.76,0.681
1522.86,0.64151
1522.96,0.58783
1523.06,0.53319
1523.16,0.48602
1523.26,0.44771
1523.36,0.41528
1523.46,0.38512
1523.56,0.36191
1523.66,0.35712
1523.76,0.37829
1523.86,0.4202
1523.96,0.46958
1524.06,0.5089
1524.16,0.52534
1524.26,0.51986
1524.36,0.50623
1524.46,0.49749
1524.56,0.50121
1524.66,0.51562
1524.76,0.53134
1524.86,0.54189
1524.96,0.54126
1525.06,0.52007
1525.16,0.4745
1525.26,0.41173
1525.36,0.34503
1525.46,0.29559
1525.56,0.2853
1525.66,0.312
1525.76,0.34013
1525.86,0.33889
1525.96,0.30049
1526.06,0.24769
1526.16,0.21688
1526.26,0.23412
1526.36,0.29596
1526.46,0.37689
1526.56,0.44644
1526.66,0.4886
1526.76,0.51108
1526.86,0.53301
1526.96,0.55648
1527.06,0.56913
1527.16,0.55733
1527.26,0.51616
1527.36,0.44996
1527.46,0.37311
1527.56,0.31332
1527.66,0.29119
1527.76,0.31046
1527.86,0.35358
1527.96,0.40188
1528.06,0.43985
1528.16,0.45967
1528.26,0.46453
1528.36,0.4608
1528.46,0.45356
1528.56,0.45138
1528.66,0.45717
1528.76,0.46884
1528.86,0.47974
1528.96,0.48009
1529.06,0.46276
1529.16,0.43255
1529.26,0.40476
1529.36,0.39339
1529.46,0.40432
1529.56,0.43132
1529.66,0.45508
1529.76,0.45781
1529.86,0.4324
1529.96,0.38619
1530.06,0.33872
1530.16,0.31103
1530.26,0.31121
1530.36,0.34111
1530.46,0.39546
1530.56,0.46203
1530.66,0.52234
1530.76,0.56839
1530.86,0.6052
1530.96,0.64286
1531.06,0.6849
1531.16,0.72282
1531.26,0.73591
1531.36,0.70856
1531.46,0.64228
1531.56,0.5519
1531.66,0.46202
1531.76,0.40582
1531.86,0.40552
1531.96,0.4576
1532.06,0.54027
1532.16,0.621
1532.26,0.67501
1532.36,0.69694
1532.46,0.69698
1532.56,0.68406
1532.66,0.66474
1532.76,0.64239
1532.86,0.61533
1532.96,0.58415
1533.06,0.556
1533.16,0.53368
1533.26,0.51913
1533.36,0.50954
1533.46,0.49729
1533.56,0.48243
1533.66,0.47636
1533.76,0.48722
1533.86,0.51442
1533.96,0.54764
1534.06,0.57713
1534.16,0.59901
1534.26,0.61776
1534.36,0.64064
1534.46,0.67464
1534.56,0.7184
1534.66,0.76061
1534.76,0.79168
1534.86,0.80966
1534.96,0.81386
1535.06,0.79685
1535.16,0.7508
1535.26,0.68056
1535.36,0.60946
1535.46,0.56727
1535.56,0.56994
1535.66,0.61494
1535.76,0.67948
1535.86,0.732294
1535.96,0.75235
1536.06,0.73849
1536.16,0.70487
1536.26,0.66855
1536.36,0.628401
1536.46,0.56345
1536.56,0.46798
1536.66,0.35979
1536.76,0.27237
1536.86,0.248117
1536.96,0.31084
1537.06,0.45395
1537.16,0.63774
1537.26,0.80011
1537.36,0.885497
1537.46,0.87488
1537.56,0.79801
1537.66,0.69894
1537.76,0.61566
1537.86,0.572351
1537.96,0.5652
1538.06,0.57522
1538.16,0.59269
1538.26,0.62065
1538.36,0.661186
1538.46,0.70717
1538.56,0.74439
1538.66,0.76056
1538.76,0.75485
1538.86,0.734145
1538.96,0.70523
1539.06,0.67279
1539.16,0.63927
1539.26,0.60924
1539.36,0.590699
1539.46,0.59024
1539.56,0.60559
1539.66,0.62273
1539.76,0.63371
1539.86,0.642733
1539.96,0.65329
1540.06,0.66682
1540.16,0.67552
1540.26,0.67112
1540.36,0.655204
1540.46,0.64209
1540.56,0.64652
1540.66,0.67248
1540.76,0.70916
1540.86,0.736413
1540.96,0.73888
1541.06,0.71851
1541.16,0.68897
1541.26,0.66371
1541.36,0.647319
1541.46,0.63864
1541.56,0.63892
1541.66,0.65799
1541.76,0.69835
1541.86,0.756866
1541.96,0.83532
1542.06,0.91887
1542.16,0.98719
1542.26,1.02283
1542.36,1.01677
1542.46,0.97049
1542.56,0.89076
1542.66,0.79089
1542.76,0.6875
1542.86,0.595251
1542.96,0.52232
1543.06,0.46379
1543.16,0.42837
1543.26,0.42854
1543.36,0.463053
1543.46,0.523
1543.56,0.59581
1543.66,0.66744
1543.76,0.72405
1543.86,0.755788
1543.96,0.76222
1544.06,0.74867
1544.16,0.71603
1544.26,0.66452
1544.36,0.598228
1544.46,0.53098
1544.56,0.47951
1544.66,0.44694
1544.76,0.42914
1544.86,0.425317
1544.96,0.43931
1545.06,0.47971
1545.16,0.54656
1545.26,0.63182
1545.36,0.724912
1545.46,0.80843
1545.56,0.87233
1545.66,0.91
1545.76,0.91794
1545.86,0.897704
1545.96,0.86017
1546.06,0.82422
1546.16,0.80221
1546.26,0.79696
1546.36,0.802591
1546.46,0.80309
1546.56,0.78452
1546.66,0.74267
1546.76,0.68351
1546.86,0.623273
1546.96,0.57661
1547.06,0.5479
1547.16,0.54006
1547.26,0.56152
1547.36,0.597289
1547.46,0.60457
1547.56,0.55896
1547.66,0.47139
1547.76,0.37408
1547.86,0.302152
1547.96,0.27948
1548.06,0.31075
1548.16,0.37997
1548.26,0.45759
1548.36,0.520852
1548.46,0.56308
1548.56,0.59877
1548.66,0.62823
1548.76,0.63941
1548.86,0.62911
1548.96,0.60482
1549.06,0.58027
1549.16,0.57229
1549.26,0.59238
1549.36,0.653995
1549.46,0.74853
1549.56,0.84825
1549.66,0.91811
1549.76,0.93592
1549.86,0.905234
1549.96,0.85109
1550.06,0.8016
1550.16,0.77429
1550.26,0.76193
1550.36,0.748584
1550.46,0.71891
1550.56,0.67354
1550.66,0.62997
1550.76,0.60464
1550.86,0.602896
1550.96,0.61567
1551.06,0.62518
1551.16,0.6267
1551.26,0.62619
1551.36,0.630081
1551.46,0.63904
1551.56,0.64185
1551.66,0.62741
1551.76,0.59765
1551.86,0.564741
1551.96,0.54932
1552.06,0.56403
1552.16,0.60997
1552.26,0.66378
1552.36,0.694076
1552.46,0.6906
1552.56,0.67385
1552.66,0.67505
1552.76,0.71823
1552.86,0.793947
1552.96,0.86481
1553.06,0.89091
1553.16,0.85525
1553.26,0.7761
1553.36,0.694944
1553.46,0.64903
1553.56,0.64577
1553.66,0.66014
1553.76,0.65837
1553.86,0.623464
1553.96,0.56951
1554.06,0.53461
1554.16,0.55285
1554.26,0.63777
1554.36,0.771794
1554.46,0.91399
1554.56,1.01955
1554.66,1.06238
1554.76,1.04388
1554.86,0.994974
1554.96,0.95739
1555.06,0.95258
1555.16,0.96894
1555.26,0.98125
1555.36,0.962002
1555.46,0.89809
1555.56,0.79601
1555.66,0.68004
1555.76,0.57718
1555.86,0.504248
1555.96,0.46209
1556.06,0.45202
1556.16,0.48066
1556.26,0.56197
1556.36,0.692753
1556.46,0.84306
1556.56,0.97256
1556.66,1.04934
1556.76,1.05547
1556.86,0.994194
1556.96,0.89097
1557.06,0.77872
1557.16,0.68313
1557.26,0.6193
1557.36,0.595277
1557.46,0.609
1557.56,0.65032
1557.66,0.70687
1557.76,0.75261
1557.86,0.766435
1557.96,0.74614
1558.06,0.7024
1558.16,0.65812
1558.26,0.63453
1558.36,0.643698
1558.46,0.68287
1558.56,0.73136
1558.66,0.76715
1558.76,0.77456
1558.86,0.757577
1558.96,0.73058
1559.06,0.70461
1559.16,0.67936
1559.26,0.64868
1559.36,0.608687
1559.46,0.56491
1559.56,0.52978
1559.66,0.52074
1559.76,0.54738
1559.86,0.599653
1559.96,0.65143
1560.06,0.68188
1560.16,0.68222
1560.26,0.6597
1560.36,0.636303
1560.46,0.63056
1560.56,0.64876
1560.66,0.67889
1560.76,0.6986
1560.86,0.692614
1560.96,0.66328
1561.06,0.62951
1561.16,0.61535
1561.26,0.63049
1561.36,0.669072
1561.46,0.71156
1561.56,0.73691
1561.66,0.73732
1561.76,0.72192
1561.86,0.695902
1561.96,0.64805
1562.06,0.57538
1562.16,0.48806
1562.26,0.41245
1562.36,0.385381
1562.46,0.42693
1562.56,0.53554
1562.66,0.68338
1562.76,0.82348
1562.86,0.917214
1562.96,0.96128
1563.06,0.98692
1563.16,1.01047
1563.26,1.0344
1563.36,1.05398
1563.46,1.05451
1563.56,1.01886
1563.66,0.92452
1563.76,0.78304
1563.86,0.640175
1563.96,0.5457
1564.06,0.52483
1564.16,0.56602
1564.26,0.63249
1564.36,0.672535
1564.46,0.65208
1564.56,0.58217
1564.66,0.50327
1564.76,0.45808
1564.86,0.455796
1564.96,0.48556
1565.06,0.5329
1565.16,0.5836
1565.26,0.63676
1565.36,0.698403
1565.46,0.77468
1565.56,0.86051
1565.66,0.9258
1565.76,0.93979
1565.86,0.895478
1565.96,0.8034
1566.06,0.67977
1566.16,0.55404
1566.26,0.46328
1566.36,0.425086
1566.46,0.43839
1566.56,0.48799
1566.66,0.54673
1566.76,0.59466
1566.86,0.626056
1566.96,0.63935
1567.06,0.64151
1567.16,0.6478
1567.26,0.66568
1567.36,0.683207
1567.46,0.6892
1567.56,0.6806
1567.66,0.66239
1567.76,0.65029
1567.86,0.656133
1567.96,0.68327
1568.06,0.73095
1568.16,0.78205
1568.26,0.80091
1568.36,0.762866
1568.46,0.66988
1568.56,0.54754
1568.66,0.43311
1568.76,0.3615
1568.86,0.347908
1568.96,0.38724
1569.06,0.45731
1569.16,0.52792
1569.26,0.57747
1569.36,0.599691
1569.46,0.5923
1569.56,0.56036
1569.66,0.5243
1569.76,0.50898
1569.86,0.527607
1569.96,0.57452
1570.06,0.62548
1570.16,0.6475
1570.26,0.61186
1570.36,0.517297
1570.46,0.39996
1570.56,0.3075
1570.66,0.27645
1570.76,0.31562
1570.86,0.40343
1570.96,0.5015
1571.06,0.57854
1571.16,0.61677
1571.26,0.61763
1571.36,0.597418
1571.46,0.57115
1571.56,0.53905
1571.66,0.50362
1571.76,0.47616
1571.86,0.465291
1571.96,0.46575
1572.06,0.4656
1572.16,0.45034
1572.26,0.42029
1572.36,0.389708
1572.46,0.37205
1572.56,0.34705
1572.66,0.25978
1572.76,0.09364
1572.86,-0.12117
1572.96,-0.30947
1573.06,-0.39043
1573.16,-0.32098
1573.26,-0.12181
1573.36,0.126722
1573.46,0.32493
1573.56,0.41665
1573.66,0.41322
1573.76,0.38235
1573.86,0.35886
1573.96,0.35078
1574.06,0.35317
1574.16,0.35793
1574.26,0.36633
1574.36,0.39279
1574.46,0.45009
1574.56,0.53507
1574.66,0.6137
1574.76,0.63343
1574.86,0.570442
1574.96,0.45728
1575.06,0.34876
1575.16,0.29571
1575.26,0.32088
1575.36,0.406995
1575.46,0.50897
1575.56,0.59377
1575.66,0.65582
1575.76,0.70502
1575.86,0.759254
1575.96,0.82817
1576.06,0.90091
1576.16,0.94776
1576.26,0.94009
1576.36,0.868947
1576.46,0.75179
1576.56,0.63207
1576.66,0.5509
1576.76,0.523
1576.86,0.542816
1576.96,0.58877
1577.06,0.63015
1577.16,0.64937
1577.26,0.65757
1577.36,0.675066
1577.46,0.69615
1577.56,0.69737
1577.66,0.66475
1577.76,0.60651
1577.86,0.552244
1577.96,0.53104
1578.06,0.55136
1578.16,0.60312
1578.26,0.64984
1578.36,0.648007
1578.46,0.57969
1578.56,0.46741
1578.66,0.36571
1578.76,0.31335
1578.86,0.319033
1578.96,0.37919
1579.06,0.47601
1579.16,0.58418
1579.26,0.67706
1579.36,0.734602
1579.46,0.74452
1579.56,0.69857
1579.66,0.60221
1579.76,0.48378
1579.86,0.384313
1579.96,0.33726
1580.06,0.34976
1580.16,0.40995
1580.26,0.49607
1580.36,0.576698
1580.46,0.62457
1580.56,0.62629
1580.66,0.58218
1580.76,0.51291
1580.86,0.451123
1580.96,0.42073
1581.06,0.42836
1581.16,0.46102
1581.26,0.49145
1581.36,0.497753
1581.46,0.48417
1581.56,0.4702
1581.66,0.47338
1581.76,0.50205
1581.86,0.548708
1581.96,0.5963
1582.06,0.63552
1582.16,0.65847
1582.26,0.64642
1582.36,0.599709
1582.46,0.53352
1582.56,0.47129
1582.66,0.43339
1582.76,0.43015
1582.86,0.466842
1582.96,0.54216
1583.06,0.64043
1583.16,0.74325
1583.26,0.83526
1583.36,0.909719
1583.46,0.94947
1583.56,0.94677
1583.66,0.91699
1583.76,0.88192
1583.86,0.857862
1583.96,0.84324
1584.06,0.82257
1584.16,0.79285
1584.26,0.75646
1584.36,0.718899
1584.46,0.68539
1584.56,0.6575
1584.66,0.6388
1584.76,0.63394
1584.86,0.64931
1584.96,0.69001
1585.06,0.74936
1585.16,0.81066
1585.26,0.85233
1585.36,0.864812
1585.46,0.8583
1585.56,0.85069
1585.66,0.85195
1585.76,0.85436
1585.86,0.842366
1585.96,0.80615
1586.06,0.74468
1586.16,0.66609
1586.26,0.58219
1586.36,0.504878
1586.46,0.44617
1586.56,0.41035
1586.66,0.40158
1586.76,0.42636
1586.86,0.480971
1586.96,0.54707
1587.06,0.59965
1587.16,0.62643
1587.26,0.62705
1587.36,0.613638
1587.46,0.60348
1587.56,0.61039
1587.66,0.63569
1587.76,0.67036
1587.86,0.69908
1587.96,0.71502
1588.06,0.72675
1588.16,0.74202
1588.26,0.74991
1588.36,0.739122
1588.46,0.69948
1588.56,0.62966
1588.66,0.54527
1588.76,0.47585
1588.86,0.44582
1588.96,0.45428
1589.06,0.47339
1589.16,0.47337
1589.26,0.44542
1589.36,0.407744
1589.46,0.37019
1589.56,0.3314
1589.66,0.30072
1589.76,0.28958
1589.86,0.305213
1589.96,0.34852
1590.06,0.41544
1590.16,0.49772
1590.26,0.57938
1590.36,0.639668
1590.46,0.67078
1590.56,0.67903
1590.66,0.66878
1590.76,0.62901
1590.86,0.561998
1590.96,0.49472
1591.06,0.46105
1591.16,0.48029
1591.26,0.54567
1591.36,0.620472
1591.46,0.66342
1591.56,0.65318
1591.66,0.59982
1591.76,0.53928
1591.86,0.501508
1591.96,0.49163
1592.06,0.49702
1592.16,0.50651
1592.26,0.52029
1592.36,0.546179
1592.46,0.59443
1592.56,0.65805
1592.66,0.70922
1592.76,0.71836
1592.86,0.678274
1592.96,0.60791
1593.06,0.53042
1593.16,0.46824
1593.26,0.43801
1593.36,0.445825
1593.46,0.48227
1593.56,0.52321
1593.66,0.5544
1593.76,0.56783
1593.86,0.572743
1593.96,0.59161
1594.06,0.64654
1594.16,0.75381
1594.26,0.90746
1594.36,1.07985
1594.46,1.23898
1594.56,1.36055
1594.66,1.43307
1594.76,1.44785
1594.86,1.36998
1594.96,1.14812
1595.06,0.78943
1595.16,0.37464
1595.26,0.02872
1595.36,-0.140477
1595.46,-0.09717
1595.56,0.10955
1595.66,0.36748
1595.76,0.56979
1595.86,0.666912
1595.96,0.67714
1596.06,0.66573
1596.16,0.66804
1596.26,0.68485
1596.36,0.706103
1596.46,0.71708
1596.56,0.7177
1596.66,0.72188
1596.76,0.7435
1596.86,0.789303
1596.96,0.85691
1597.06,0.93821
1597.16,1.02335
1597.26,1.0856
1597.36,1.10283
1597.46,1.07236
1597.56,1.0027
1597.66,0.90635
1597.76,0.80379
1597.86,0.725725
1597.96,0.6973
1598.06,0.71527
1598.16,0.75934
1598.26,0.80518
1598.36,0.821107
1598.46,0.77773
1598.56,0.6679
1598.66,0.51248
1598.76,0.35136
1598.86,0.22037
1598.96,0.13846
1599.06,0.10772
1599.16,0.12304
1599.26,0.17818
1599.36,0.263755
1599.46,0.36628
1599.56,0.46849
1599.66,0.55285
1599.76,0.61089
1599.86,0.64415
1599.96,0.66079
1600.06,0.66667
1600.16,0.65742
1600.26,0.62793
1600.36,0.583151
1600.46,0.53442
1600.56,0.49933
1600.66,0.49467
1600.76,0.50881
1600.86,0.51966
1600.96,0.52001
1601.06,0.51507
1601.16,0.51209
1601.26,0.51275
1601.36,0.513089
1601.46,0.50396
1601.56,0.48498
1601.66,0.46783
1601.76,0.46372
1601.86,0.489605
1601.96,0.55118
1602.06,0.62521
1602.16,0.67146
1602.26,0.65177
1602.36,0.56137
1602.46,0.43004
1602.56,0.30354
1602.66,0.22728
1602.76,0.23218
1602.86,0.318001
1602.96,0.442
1603.06,0.55008
1603.16,0.60939
1603.26,0.61479
1603.36,0.589199
1603.46,0.56379
1603.56,0.5531
1603.66,0.55778
1603.76,0.56795
1603.86,0.563484
1603.96,0.53435
1604.06,0.50012
1604.16,0.48394
1604.26,0.49418
1604.36,0.524417
1604.46,0.56308
1604.56,0.6019
1604.66,0.6425
1604.76,0.68414
1604.86,0.726446
1604.96,0.76443
1605.06,0.78596
1605.16,0.77702
1605.26,0.73663
1605.36,0.675762
1605.46,0.61217
1605.56,0.56105
1605.66,0.52624
1605.76,0.50168
1605.86,0.486475
1605.96,0.48206
1606.06,0.48721
1606.16,0.50178
1606.26,0.51633
1606.36,0.51928
1606.46,0.51154
1606.56,0.50822
1606.66,0.52
1606.76,0.5544
1606.86,0.60526
1606.96,0.65451
1607.06,0.68111
1607.16,0.67794
1607.26,0.64526
1607.36,0.591951
1607.46,0.53587
1607.56,0.49795
1607.66,0.48705
1607.76,0.50917
1607.86,0.556775
1607.96,0.61021
1608.06,0.65183
1608.16,0.67235
1608.26,0.67501
1608.36,0.675894
1608.46,0.68759
1608.56,0.70852
1608.66,0.72746
1608.76,0.73425
1608.86,0.718826
1608.96,0.67447
1609.06,0.60591
1609.16,0.52992
1609.26,0.4718
1609.36,0.454013
1609.46,0.48065
1609.56,0.53628
1609.66,0.60451
1609.76,0.67302
1609.86,0.731576
1609.96,0.77715
1610.06,0.80935
1610.16,0.82483
1610.26,0.82036
1610.36,0.794793
1610.46,0.7566
1610.56,0.7236
1610.66,0.70401
1610.76,0.69211
1610.86,0.674766
1610.96,0.63914
1611.06,0.5759
1611.16,0.48509
1611.26,0.38476
1611.36,0.299989
1611.46,0.25835
1611.56,0.27865
1611.66,0.35528
1611.76,0.4665
1611.86,0.578637
1611.96,0.65828
1612.06,0.69669
1612.16,0.69871
1612.26,0.68433
1612.36,0.680175
1612.46,0.70044
1612.56,0.73276
1612.66,0.74588
1612.76,0.71504
1612.86,0.635333
1612.96,0.52336
1613.06,0.41273
1613.16,0.33606
1613.26,0.31399
1613.36,0.341405
1613.46,0.38651
1613.56,0.42311
1613.66,0.44759
1613.76,0.47257
1613.86,0.514853
1613.96,0.58265
1614.06,0.67569
1614.16,0.77757
1614.26,0.86314
1614.36,0.911483
1614.46,0.92995
1614.56,0.95296
1614.66,0.98892
1614.76,1.02197
1614.86,1.02376
1614.96,0.97246
1615.06,0.87065
1615.16,0.74142
1615.26,0.6172
1615.36,0.52599
1615.46,0.47712
1615.56,0.46578
1615.66,0.47722
1615.76,0.51412
1615.86,0.570152
1615.96,0.6209
1616.06,0.64512
1616.16,0.6326
1616.26,0.58746
1616.36,0.526244
1616.46,0.46415
1616.56,0.40485
1616.66,0.35194
1616.76,0.31435
1616.86,0.304015
1616.96,0.32437
1617.06,0.36862
1617.16,0.42094
1617.26,0.46624
1617.36,0.493621
1617.46,0.50271
1617.56,0.50139
1617.66,0.50017
1617.76,0.4984
1617.86,0.488996
1617.96,0.46959
1618.06,0.44716
1618.16,0.43185
1618.26,0.43542
1618.36,0.464811
1618.46,0.51459
1618.56,0.56791
1618.66,0.60345
1618.76,0.61264
1618.86,0.601095
1618.96,0.58031
1619.06,0.56036
1619.16,0.54676
1619.26,0.53711
1619.36,0.522912
1619.46,0.50797
1619.56,0.51009
1619.66,0.53822
1619.76,0.58394
1619.86,0.624308
1619.96,0.63927
1620.06,0.62431
1620.16,0.58568
1620.26,0.54027
1620.36,0.506738
1620.46,0.49695
1620.56,0.50959
1620.66,0.53044
1620.76,0.54764
1620.86,0.557724
1620.96,0.56095
1621.06,0.55787
1621.16,0.54845
1621.26,0.53485
1621.36,0.527207
1621.46,0.53333
1621.56,0.55322
1621.66,0.5836
1621.76,0.61876
1621.86,0.652212
1621.96,0.67805
1622.06,0.68571
1622.16,0.67357
1622.26,0.64907
1622.36,0.625229
1622.46,0.60834
1622.56,0.59563
1622.66,0.58042
1622.76,0.54989
1622.86,0.495057
1622.96,0.42691
1623.06,0.36148
1623.16,0.31445
1623.26,0.2916
1623.36,0.285239
1623.46,0.28404
1623.56,0.2865
1623.66,0.30289
1623.76,0.34097
1623.86,0.392055
1623.96,0.43681
1624.06,0.45167
1624.16,0.43355
1624.26,0.40849
1624.36,0.403791
1624.46,0.43748
1624.56,0.51883
1624.66,0.63401
1624.76,0.75368
1624.86,0.843036
1624.96,0.87273
1625.06,0.8311
1625.16,0.73236
1625.26,0.61055
1625.36,0.506484
1625.46,0.45262
1625.56,0.4579
1625.66,0.50022
1625.76,0.5472
1625.86,0.574218
1625.96,0.58097
1626.06,0.5861
1626.16,0.60238
1626.26,0.62226
1626.36,0.631946
1626.46,0.62034
1626.56,0.58316
1626.66,0.52984
1626.76,0.47986
1626.86,0.451833
1626.96,0.45389
1627.06,0.47942
1627.16,0.51944
1627.26,0.56752
1627.36,0.614458
1627.46,0.64547
1627.56,0.64752
1627.66,0.62326
1627.76,0.58299
1627.86,0.540323
1627.96,0.50971
1628.06,0.50424
1628.16,0.5221
1628.26,0.54968
1628.36,0.57498
1628.46,0.5915
1628.56,0.60069
1628.66,0.61034
1628.76,0.62436
1628.86,0.646534
1628.96,0.67435
1629.06,0.6952
1629.16,0.69268
1629.26,0.66012
1629.36,0.603253
1629.46,0.54039
1629.56,0.49516
1629.66,0.48223
1629.76,0.50792
1629.86,0.583271
1629.96,0.70679
1630.06,0.86556
1630.16,1.01518
1630.26,1.09876
1630.36,1.07887
1630.46,0.95473
1630.56,0.76766
1630.66,0.58058
1630.76,0.44542
1630.86,0.378794
1630.96,0.35723
1631.06,0.35394
1631.16,0.34992
1631.26,0.34507
1631.36,0.351921
1631.46,0.3691
1631.56,0.39559
1631.66,0.43274
1631.76,0.47664
1631.86,0.522346
1631.96,0.56028
1632.06,0.5775
1632.16,0.57222
1632.26,0.5612
1632.36,0.570582
1632.46,0.61341
1632.56,0.67555
1632.66,0.7254
1632.76,0.73229
1632.86,0.687813
1632.96,0.60872
1633.06,0.5255
1633.16,0.46987
1633.26,0.45352
1633.36,0.462538
1633.46,0.47737
1633.56,0.49105
1633.66,0.5068
1633.76,0.52089
1633.86,0.52178
1633.96,0.50557
1634.06,0.47587
1634.16,0.44385
1634.26,0.42646
1634.36,0.424909
1634.46,0.41578
1634.56,0.38649
1634.66,0.33999
1634.76,0.30257
1634.86,0.309531
1634.96,0.37568
1635.06,0.48364
1635.16,0.60011
1635.26,0.68906
1635.36,0.726357
1635.46,0.70746
