Depth,Th
m,ppm
1217.86,3.97391
1217.96,3.94953
1218.06,4.05944
1218.16,4.2896
1218.26,4.49351
1218.36,4.49305
1218.46,4.19227
1218.56,3.68405
1218.66,3.14091
1218.76,2.71192
1218.86,2.50225
1218.96,2.55596
1219.06,2.82179
1219.16,3.17248
1219.26,3.41463
1219.36,3.42677
1219.46,3.23242
1219.56,3.06411
1219.66,3.30836
1219.76,4.26396
1219.86,5.94967
1219.96,8.06463
1220.06,10.1308
1220.16,11.7106
1220.26,12.4567
1220.36,12.3236
1220.46,11.5062
1220.56,10.333
1220.66,9.10252
1220.76,7.99137
1220.86,7.01451
1220.96,6.09965
1221.06,5.17371
1221.16,4.26401
1221.26,3.48265
1221.36,3.08156
1221.46,3.1917
1221.56,3.73713
1221.66,4.44263
1221.76,5.03626
1221.86,5.26764
1221.96,5.12913
1222.06,4.91282
1222.16,5.27156
1222.26,6.7339
1222.36,9.25107
1222.46,12.1786
1222.56,14.6304
1222.66,16.0561
1222.76,16.4758
1222.86,16.3116
1222.96,16.2843
1223.06,16.8597
1223.16,17.8934
1223.26,18.7358
1223.36,18.7229
1223.46,17.68
1223.56,15.8294
1223.66,13.6067
1223.76,11.3786
1223.86,9.40513
1223.96,7.83444
1224.06,6.56978
1224.16,5.47532
1224.26,4.5315
1224.36,3.75452
1224.46,3.12299
1224.56,2.63244
1224.66,2.33846
1224.76,2.37193
1224.86,2.8959
1224.96,3.98784
1225.06,5.4162
1225.16,6.80207
1225.26,7.80424
1225.36,8.27671
1225.46,8.32128
1225.56,8.11791
1225.66,7.83177
1225.76,7.5347
1225.86,7.19262
1225.96,6.74516
1226.06,6.12489
1226.16,5.34105
1226.26,4.49775
1226.36,3.74768
1226.46,3.24871
1226.56,3.06097
1226.66,3.10822
1226.76,3.22099
1226.86,3.25073
1226.96,3.15248
1227.06,2.96597
1227.16,2.77986
1227.26,2.674
1227.36,2.67553
1227.46,2.70037
1227.56,2.66417
1227.66,2.60502
1227.76,2.75475
1227.86,3.30752
1227.96,4.30056
1228.06,5.65102
1228.16,7.151
1228.26,8.49423
1228.36,9.40105
1228.46,9.63527
1228.56,9.17211
1228.66,8.22813
1228.76,7.19394
1228.86,6.45282
1228.96,6.27618
1229.06,6.68342
1229.16,7.34209
1229.26,7.71962
1229.36,7.4075
1229.46,6.2967
1229.56,4.65521
1229.66,2.94659
1229.76,1.56066
1229.86,0.71475
1229.96,0.44121
1230.06,0.62505
1230.16,1.10801
1230.26,1.72552
1230.36,2.37552
1230.46,2.98853
1230.56,3.48647
1230.66,3.90901
1230.76,4.45598
1230.86,5.41897
1230.96,7.00488
1231.06,9.19814
1231.16,11.8605
1231.26,14.747
1231.36,17.3845
1231.46,19.1597
1231.56,19.6988
1231.66,19.0355
1231.76,17.5368
1231.86,15.7071
1231.96,13.9132
1232.06,12.2521
1232.16,10.6348
1232.26,8.92601
1232.36,7.1363
1232.46,5.50294
1232.56,4.37499
1232.66,3.81905
1232.76,3.65478
1232.86,3.63921
1232.96,3.62272
1233.06,3.61133
1233.16,3.64078
1233.26,3.61835
1233.36,3.39998
1233.46,2.90543
1233.56,2.20816
1233.66,1.45765
1233.76,0.81831
1233.86,0.38866
1233.96,0.19701
1234.06,0.24889
1234.16,0.53359
1234.26,1.07383
1234.36,1.97647
1234.46,3.38289
1234.56,5.34779
1234.66,7.83104
1234.76,10.6287
1234.86,13.2309
1234.96,15.0589
1235.06,15.7858
1235.16,15.3444
1235.26,13.9073
1235.36,11.8708
1235.46,9.62722
1235.56,7.41529
1235.66,5.36459
1235.76,3.54808
1235.86,2.02048
1235.96,0.91086
1236.06,0.3059
1236.16,0.13351
1236.26,0.32165
1236.36,0.78627
1236.46,1.28821
1236.56,1.56307
1236.66,1.53446
1236.76,1.34663
1236.86,1.20242
1236.96,1.21336
1237.06,1.40677
1237.16,1.76287
1237.26,2.17957
1237.36,2.51344
1237.46,2.69246
1237.56,2.7341
1237.66,2.72545
1237.76,2.79347
1237.86,3.0707
1237.96,3.66174
1238.06,4.6211
1238.16,5.79147
1238.26,6.74043
1238.36,7.06033
1238.46,6.65076
1238.56,5.76414
1238.66,4.85668
1238.76,4.29017
1238.86,4.15652
1238.96,4.2806
1239.06,4.44416
1239.16,4.45979
1239.26,4.31169
1239.36,4.19704
1239.46,4.30091
1239.56,4.60318
1239.66,4.88608
1239.76,4.92664
1239.86,4.6456
1239.96,4.07895
1240.06,3.35141
1240.16,2.61458
1240.26,2.11164
1240.36,1.99482
1240.46,2.26466
1240.56,2.816
1240.66,3.37952
1240.76,3.66364
1240.86,3.53055
1240.96,3.03463
1241.06,2.39776
1241.16,1.91526
1241.26,1.78234
1241.36,1.97741
1241.46,2.43033
1241.56,3.0747
1241.66,3.78201
1241.76,4.4573
1241.86,4.99193
1241.96,5.23963
1242.06,5.07504
1242.16,4.56658
1242.26,3.9617
1242.36,3.58276
1242.46,3.66735
1242.56,4.18401
1242.66,4.85761
1242.76,5.32581
1242.86,5.38927
1242.96,5.20676
1243.06,5.03991
1243.16,5.02499
1243.26,5.06697
1243.36,4.9225
1243.46,4.4009
1243.56,3.54671
1243.66,2.68473
1243.76,2.18766
1243.86,2.24244
1243.96,2.68968
1244.06,3.09372
1244.16,3.13351
1244.26,2.87917
1244.36,2.60945
1244.46,2.56655
1244.56,2.84627
1244.66,3.33041
1244.76,3.77068
1244.86,3.9665
1244.96,3.87294
1245.06,3.62724
1245.16,3.48503
1245.26,3.61784
1245.36,4.01416
1245.46,4.53852
1245.56,5.02145
1245.66,5.28942
1245.76,5.27468
1245.86,5.02295
1245.96,4.68715
1246.06,4.44117
1246.16,4.3586
1246.26,4.32175
1246.36,4.17436
1246.46,3.89691
1246.56,3.53796
1246.66,3.17836
1246.76,2.93706
1246.86,2.88394
1246.96,2.95307
1247.06,3.01131
1247.16,3.02736
1247.26,3.11691
1247.36,3.50885
1247.46,4.39244
1247.56,5.62633
1247.66,6.82937
1247.76,7.65826
1247.86,7.92662
1247.96,7.63622
1248.06,7.05433
1248.16,6.55852
1248.26,6.34081
1248.36,6.35222
1248.46,6.35651
1248.56,6.09842
1248.66,5.47611
1248.76,4.59853
1248.86,3.69134
1248.96,2.93265
1249.06,2.47863
1249.16,2.35573
1249.26,2.39658
1249.36,2.45509
1249.46,2.48152
1249.56,2.58439
1249.66,2.83984
1249.76,3.18621
1249.86,3.48293
1249.96,3.5304
1250.06,3.29028
1250.16,2.91964
1250.26,2.58734
1250.36,2.43423
1250.46,2.47084
1250.56,2.60216
1250.66,2.71009
1250.76,2.73789
1250.86,2.75497
1250.96,2.80846
1251.06,2.83777
1251.16,2.77558
1251.26,2.58522
1251.36,2.34619
1251.46,2.19223
1251.56,2.18514
1251.66,2.29561
1251.76,2.38895
1251.86,2.35253
1251.96,2.15404
1252.06,1.85457
1252.16,1.57315
1252.26,1.38284
1252.36,1.30443
1252.46,1.38282
1252.56,1.65996
1252.66,2.11465
1252.76,2.63505
1252.86,3.07568
1252.96,3.38148
1253.06,3.54149
1253.16,3.61145
1253.26,3.72064
1253.36,3.8857
1253.46,4.00692
1253.56,3.96841
1253.66,3.73921
1253.76,3.39165
1253.86,2.95123
1253.96,2.4396
1254.06,1.86944
1254.16,1.38902
1254.26,1.1992
1254.36,1.30467
1254.46,1.58582
1254.56,1.87457
1254.66,2.02492
1254.76,1.98763
1254.86,1.8463
1254.96,1.71058
1255.06,1.62514
1255.16,1.60981
1255.26,1.65674
1255.36,1.73735
1255.46,1.86386
1255.56,2.05871
1255.66,2.3646
1255.76,2.8098
1255.86,3.41301
1255.96,4.0926
1256.06,4.70627
1256.16,5.06867
1256.26,5.02451
1256.36,4.58771
1256.46,3.98233
1256.56,3.47225
1256.66,3.1423
1256.76,2.89315
1256.86,2.58114
1256.96,2.18387
1257.06,1.78343
1257.16,1.46071
1257.26,1.27707
1257.36,1.22022
1257.46,1.20914
1257.56,1.17823
1257.66,1.16806
1257.76,1.25971
1257.86,1.34852
1257.96,1.19612
1258.06,0.52698
1258.16,-0.62073
1258.26,-1.83859
1258.36,-2.64507
1258.46,-2.71874
1258.56,-2.06421
1258.66,-0.99431
1258.76,0.13507
1258.86,1.10028
1258.96,1.91193
1259.06,2.60766
1259.16,3.20039
1259.26,3.54273
1259.36,3.50415
1259.46,3.18855
1259.56,2.84644
1259.66,2.69029
1259.76,2.78673
1259.86,2.98491
1259.96,3.07048
1260.06,2.91307
1260.16,2.53382
1260.26,2.04636
1260.36,1.68181
1260.46,1.5733
1260.56,1.66291
1260.66,1.86901
1260.76,2.17945
1260.86,2.61185
1260.96,3.13594
1261.06,3.59298
1261.16,3.80167
1261.26,3.66099
1261.36,3.25462
1261.46,2.86366
1261.56,2.84594
1261.66,3.41792
1261.76,4.4355
1261.86,5.50174
1261.96,6.19693
1262.06,6.28006
1262.16,5.76409
1262.26,4.85616
1262.36,3.90111
1262.46,3.23221
1262.56,2.97288
1262.66,3.07724
1262.76,3.35974
1262.86,3.5759
1262.96,3.53515
1263.06,3.26062
1263.16,2.9592
1263.26,2.81939
1263.36,2.88196
1263.46,3.02171
1263.56,3.0329
1263.66,2.78846
1263.76,2.3079
1263.86,1.82703
1263.96,1.63871
1264.06,1.82975
1264.16,2.25326
1264.26,2.7004
1264.36,3.0087
1264.46,3.12841
1264.56,3.08723
1264.66,2.96333
1264.76,2.89209
1264.86,2.95009
1264.96,3.1122
1265.06,3.36662
1265.16,3.73141
1265.26,4.10171
1265.36,4.23758
1265.46,3.97885
1265.56,3.35742
1265.66,2.53529
1265.76,1.77749
1265.86,1.27632
1265.96,1.10643
1266.06,1.23708
1266.16,1.54195
1266.26,1.87154
1266.36,2.17085
1266.46,2.47794
1266.56,2.83529
1266.66,3.21157
1266.76,3.50254
1266.86,3.55375
1266.96,3.30307
1267.06,2.80746
1267.16,2.21514
1267.26,1.69991
1267.36,1.47032
1267.46,1.63483
1267.56,2.07577
1267.66,2.52682
1267.76,2.75516
1267.86,2.67389
1267.96,2.35868
1268.06,1.94553
1268.16,1.61077
1268.26,1.46985
1268.36,1.57315
1268.46,1.88814
1268.56,2.32826
1268.66,2.79135
1268.76,3.12406
1268.86,3.13846
1268.96,2.76529
1269.06,2.13635
1269.16,1.51082
1269.26,1.13046
1269.36,1.09289
1269.46,1.36121
1269.56,1.77114
1269.66,2.1536
1269.76,2.50723
1269.86,2.95119
1269.96,3.54902
1270.06,4.29576
1270.16,5.06666
1270.26,5.73033
1270.36,6.15358
1270.46,6.28843
1270.56,6.19609
1270.66,6.11762
1270.76,6.30672
1270.86,6.81063
1270.96,7.39059
1271.06,7.83357
1271.16,8.09673
1271.26,8.23723
1271.36,8.35723
1271.46,8.6226
1271.56,9.16554
1271.66,9.87728
1271.76,10.3983
1271.86,10.4868
1271.96,10.0955
1272.06,9.33132
1272.16,8.30019
1272.26,7.06243
1272.36,5.70859
1272.46,4.40188
1272.56,3.25857
1272.66,2.28788
1272.76,1.51415
1272.86,1.00853
1272.96,0.70448
1273.06,0.56792
1273.16,0.63827
1273.26,0.99344
1273.36,1.6642
1273.46,2.51426
1273.56,3.30776
1273.66,3.80386
1273.76,3.86835
1273.86,3.5708
1273.96,3.08455
1274.06,2.54142
1274.16,1.98042
1274.26,1.39323
1274.36,0.82704
1274.46,0.34889
1274.56,0.08511
1274.66,0.08856
1274.76,0.24403
1274.86,0.37771
1274.96,0.37851
1275.06,0.27238
1275.16,0.23106
1275.26,0.51047
1275.36,1.17034
1275.46,2.0292
1275.56,2.82538
1275.66,3.35032
1275.76,3.55679
1275.86,3.50354
1275.96,3.35683
1276.06,3.32084
1276.16,3.4387
1276.26,3.59249
1276.36,3.54798
1276.46,3.19624
1276.56,2.66017
1276.66,2.10892
1276.76,1.71974
1276.86,1.58675
1276.96,1.69378
1277.06,1.9051
1277.16,2.04397
1277.26,2.03595
1277.36,1.90729
1277.46,1.68107
1277.56,1.38614
1277.66,1.15673
1277.76,1.21593
1277.86,1.67061
1277.96,2.42863
1278.06,3.23857
1278.16,3.79906
1278.26,3.9616
1278.36,3.85969
1278.46,3.75206
1278.56,3.87309
1278.66,4.22693
1278.76,4.57575
1278.86,4.66459
1278.96,4.4101
1279.06,3.89139
1279.16,3.2725
1279.26,2.68922
1279.36,2.22613
1279.46,1.88598
1279.56,1.69221
1279.66,1.62385
1279.76,1.66313
1279.86,1.79514
1279.96,1.92851
1280.06,1.97917
1280.16,1.97537
1280.26,2.04489
1280.36,2.34583
1280.46,2.86226
1280.56,3.44848
1280.66,3.96243
1280.76,4.31433
1280.86,4.41985
1280.96,4.2347
1281.06,3.79698
1281.16,3.25769
1281.26,2.80289
1281.36,2.59579
1281.46,2.71255
1281.56,3.10108
1281.66,3.59868
1281.76,3.9922
1281.86,4.20251
1281.96,4.33104
1282.06,4.49508
1282.16,4.71508
1282.26,4.91738
1282.36,4.90865
1282.46,4.5761
1282.56,4.03161
1282.66,3.52822
1282.76,3.25273
1282.86,3.23691
1282.96,3.39337
1283.06,3.56398
1283.16,3.59397
1283.26,3.4123
1283.36,3.04875
1283.46,2.66419
1283.56,2.4759
1283.66,2.69431
1283.76,3.50948
1283.86,4.81698
1283.96,6.24784
1284.06,7.29682
1284.16,6.0498
1284.26,5.8707
1284.36,5.25721
1284.46,4.50341
1284.56,3.87085
1284.66,3.52253
1284.76,3.42441
1284.86,3.3651
1284.96,3.25555
1285.06,3.15164
1285.16,3.12853
1285.26,3.239
1285.36,3.42987
1285.46,3.59317
1285.56,3.61962
1285.66,3.53161
1285.76,3.45996
1285.86,3.55142
1285.96,3.82864
1286.06,4.13569
1286.16,4.25729
1286.26,4.1348
1286.36,3.83839
1286.46,3.52203
1286.56,3.29276
1286.66,3.19337
1286.76,3.17149
1286.86,3.13129
1286.96,3.02123
1287.06,2.86263
1287.16,2.68173
1287.26,2.45085
1287.36,2.14226
1287.46,1.84497
1287.56,1.70572
1287.66,1.84767
1287.76,2.29549
1287.86,2.94658
1287.96,3.60828
1288.06,4.08625
1288.16,4.27785
1288.26,4.22549
1288.36,4.0219
1288.46,3.75503
1288.56,3.50008
1288.66,3.31329
1288.76,3.22894
1288.86,3.24909
1288.96,3.37374
1289.06,3.61039
1289.16,3.89918
1289.26,4.11824
1289.36,4.17751
1289.46,4.07243
1289.56,3.886
1289.66,3.68039
1289.76,3.48983
1289.86,3.33101
1289.96,4.11691
1290.06,3.96113
1290.16,3.89795
1290.26,3.91513
1290.36,3.96468
1290.46,3.98324
1290.56,3.89729
1290.66,3.78141
1290.76,3.83595
1290.86,4.17806
1290.96,4.77466
1291.06,5.45721
1291.16,5.97182
1291.26,6.18513
1291.36,6.08326
1291.46,5.69662
1291.56,5.03686
1291.66,4.16826
1291.76,3.23113
1291.86,2.46035
1291.96,2.10826
1292.06,2.22633
1292.16,2.63425
1292.26,3.09146
1292.36,3.42349
1292.46,3.55892
1292.56,3.59503
1292.66,3.72866
1292.76,4.02175
1292.86,4.35531
1292.96,4.52677
1293.06,4.41018
1293.16,4.04615
1293.26,3.54002
1293.36,3.00799
1293.46,2.501
1293.56,2.06205
1293.66,1.81664
1293.76,1.84041
1293.86,2.09795
1293.96,2.4367
1294.06,2.60957
1294.16,2.44842
1294.26,1.98831
1294.36,1.45292
1294.46,1.18007
1294.56,1.37455
1294.66,1.93081
1294.76,2.54933
1294.86,3.05414
1294.96,3.43712
1295.06,3.74135
1295.16,3.99597
1295.26,4.22084
1295.36,4.39793
1295.46,4.4817
1295.56,4.42397
1295.66,4.18699
1295.76,3.84763
1295.86,3.5159
1295.96,3.21127
1296.06,2.95619
1296.16,2.78179
1296.26,2.68509
1296.36,2.60463
1296.46,2.44423
1296.56,2.14017
1296.66,1.68168
1296.76,1.14903
1296.86,0.7061
1296.96,0.55149
1297.06,0.81619
1297.16,1.45073
1297.26,2.2396
1297.36,2.89085
1297.46,3.19889
1297.56,3.12638
1297.66,2.81314
1297.76,2.45862
1297.86,2.27278
1297.96,2.40875
1298.06,2.78014
1298.16,3.18987
1298.26,3.49283
1298.36,3.72312
1298.46,4.02757
1298.56,4.55656
1298.66,5.31154
1298.76,6.03493
1298.86,6.33527
1298.96,5.98126
1299.06,5.0673
1299.16,3.98044
1299.26,3.13503
1299.36,2.76648
1299.46,2.80754
1299.56,3.05683
1299.66,3.35928
1299.76,3.6152
1299.86,3.81537
1299.96,3.92927
1300.06,3.98037
1300.16,4.04882
1300.26,4.22358
1300.36,4.56906
1300.46,4.98519
1300.56,5.26598
1300.66,5.2566
1300.76,4.86394
1300.86,4.22146
1300.96,3.61309
1301.06,3.2986
1301.16,3.30861
1301.26,3.41698
1301.36,3.41875
1301.46,3.27002
1301.56,3.11016
1301.66,3.15998
1301.76,3.49648
1301.86,3.98311
1301.96,4.31954
1302.06,4.24952
1302.16,3.73476
1302.26,2.99813
1302.36,2.47059
1302.46,2.45078
1302.56,2.95547
1302.66,3.75206
1302.76,4.47113
1302.86,4.7972
1302.96,4.58728
1303.06,3.90714
1303.16,2.9945
1303.26,2.21495
1303.36,1.87354
1303.46,2.00184
1303.56,2.49395
1303.66,3.15174
1303.76,3.72337
1303.86,4.05683
1303.96,4.13113
1304.06,4.03225
1304.16,3.85575
1304.26,3.69422
1304.36,3.64961
1304.46,3.84198
1304.56,4.33189
1304.66,4.97225
1304.76,5.45519
1304.86,5.5525
1304.96,5.12081
1305.06,4.12443
1305.16,2.74511
1305.26,1.33688
1305.36,0.28271
1305.46,-0.20284
1305.56,-0.04288
1305.66,0.73021
1305.76,1.90402
1305.86,3.10635
1305.96,3.96558
1306.06,4.29827
1306.16,4.17313
1306.26,3.75809
1306.36,3.26887
1306.46,2.88305
1306.56,2.69737
1306.66,2.65152
1306.76,2.61959
1306.86,2.4825
1306.96,2.25228
1307.06,2.05102
1307.16,1.93998
1307.26,1.94268
1307.36,1.9783
1307.46,1.89591
1307.56,1.61929
1307.66,1.21289
1307.76,0.89312
1307.86,0.84322
1307.96,1.09033
1308.06,1.49011
1308.16,1.81178
1308.26,1.89501
1308.36,1.70223
1308.46,1.31893
1308.56,0.92716
1308.66,0.68553
1308.76,0.75612
1308.86,1.2559
1308.96,2.15157
1309.06,3.26541
1309.16,4.35115
1309.26,5.16867
1309.36,5.62362
1309.46,5.75185
1309.56,5.59241
1309.66,5.15589
1309.76,4.48629
1309.86,3.62129
1309.96,2.58363
1310.06,1.5313
1310.16,0.70996
1310.26,0.24511
1310.36,0.12441
1310.46,0.28768
1310.56,0.66651
1310.66,1.22067
1310.76,1.83196
1310.86,2.32413
1310.96,2.61063
1311.06,2.69173
1311.16,2.60502
1311.26,2.39826
1311.36,2.23264
1311.46,2.29105
1311.56,2.60458
1311.66,3.05372
1311.76,3.46009
1311.86,3.71306
1311.96,3.79375
1312.06,3.68625
1312.16,3.45369
1312.26,3.14222
1312.36,2.75478
1312.46,2.25046
1312.56,1.67153
1312.66,1.18774
1312.76,0.93886
1312.86,0.96054
1312.96,1.23072
1313.06,1.6447
1313.16,2.13556
1313.26,2.60007
1313.36,2.93004
1313.46,3.01564
1313.56,2.81027
1313.66,2.3764
1313.76,1.87941
1313.86,1.57735
1313.96,1.62926
1314.06,1.94606
1314.16,2.38662
1314.26,2.81661
1314.36,3.15235
1314.46,3.33635
1314.56,3.35358
1314.66,3.19295
1314.76,2.92248
1314.86,2.76182
1314.96,2.87394
1315.06,3.26215
1315.16,3.76631
1315.26,4.1334
1315.36,4.13723
1315.46,3.72703
1315.56,3.08966
1315.66,2.5223
1315.76,2.26344
1315.86,2.35857
1315.96,2.65198
1316.06,2.95259
1316.16,3.13857
1316.26,3.19832
1316.36,3.15587
1316.46,3.07196
1316.56,2.98669
1316.66,2.89834
1316.76,2.80433
1316.86,2.67772
1316.96,2.56252
1317.06,2.49232
1317.16,2.49187
1317.26,2.57832
1317.36,2.66373
1317.46,2.68429
1317.56,2.71028
1317.66,2.83262
1317.76,3.034
1317.86,3.16413
1317.96,3.1032
1318.06,2.82675
1318.16,2.48526
1318.26,2.3533
1318.36,2.57835
1318.46,3.14431
1318.56,3.84086
1318.66,4.35872
1318.76,4.48589
1318.86,4.28783
1318.96,3.95733
1319.06,3.61256
1319.16,3.25301
1319.26,2.83659
1319.36,2.32988
1319.46,1.80879
1319.56,1.36674
1319.66,1.06609
1319.76,0.90164
1319.86,0.84322
1319.96,0.88388
1320.06,1.08516
1320.16,1.52092
1320.26,2.17065
1320.36,2.84779
1320.46,3.35198
1320.56,3.60263
1320.66,3.58127
1320.76,3.35348
1320.86,3.05432
1320.96,2.76753
1321.06,2.56111
1321.16,2.50028
1321.26,2.64948
1321.36,3.02334
1321.46,3.53083
1321.56,3.93047
1321.66,3.97128
1321.76,3.66607
1321.86,3.26833
1321.96,3.01646
1322.06,2.96976
1322.16,2.99478
1322.26,2.84219
1322.36,2.40957
1322.46,1.83641
1322.56,1.36295
1322.66,1.20492
1322.76,1.42026
1322.86,1.84609
1322.96,2.25129
1323.06,2.5139
1323.16,2.73134
1323.26,3.01916
1323.36,3.40135
1323.46,3.84139
1323.56,4.21339
1323.66,4.42452
1323.76,4.48781
1323.86,4.53238
1323.96,4.72906
1324.06,5.16641
1324.16,5.7398
1324.26,6.15847
1324.36,6.16365
1324.46,5.68277
1324.56,4.82485
1324.66,3.87951
1324.76,3.09764
1324.86,2.56897
1324.96,2.23465
1325.06,2.02655
1325.16,1.91919
1325.26,1.94959
1325.36,2.08591
1325.46,2.22202
1325.56,2.29218
1325.66,2.40089
1325.76,2.67652
1325.86,3.18082
1325.96,3.87531
1326.06,4.56397
1326.16,4.97444
1326.26,4.93125
1326.36,4.44704
1326.46,3.72906
1326.56,3.10675
1326.66,2.79298
1326.76,2.76275
1326.86,2.9124
1326.96,3.16666
1327.06,3.39367
1327.16,3.56707
1327.26,3.72683
1327.36,3.90646
1327.46,4.05016
1327.56,4.07061
1327.66,3.86305
1327.76,3.39215
1327.86,2.81249
1327.96,2.35961
1328.06,2.19849
1328.16,2.37683
1328.26,2.77173
1328.36,3.16234
1328.46,3.342
1328.56,3.2059
1328.66,2.7841
1328.76,2.28038
1328.86,1.97838
1328.96,2.06316
1329.06,2.48006
1329.16,2.965
1329.26,3.23027
1329.36,3.12335
1329.46,2.71813
1329.56,2.32707
1329.66,2.23629
1329.76,2.50842
1329.86,2.96459
1329.96,3.323
1330.06,3.34928
1330.16,3.01924
1330.26,2.50364
1330.36,1.99039
1330.46,1.56537
1330.56,1.25133
1330.66,1.04702
1330.76,0.97303
1330.86,1.0955
1330.96,1.45419
1331.06,2.00533
1331.16,2.59917
1331.26,3.01176
1331.36,3.02809
1331.46,2.58948
1331.56,1.84235
1331.66,1.06224
1331.76,0.51061
1331.86,0.43
1331.96,0.94482
1332.06,1.96363
1332.16,3.21682
1332.26,4.33642
1332.36,4.98279
1332.46,5.00545
1332.56,4.48376
1332.66,3.70715
1332.76,3.07678
1332.86,2.87841
1332.96,3.11616
1333.06,3.50953
1333.16,3.75771
1333.26,3.66054
1333.36,3.19975
1333.46,2.55645
1333.56,1.97971
1333.66,1.65364
1333.76,1.60557
1333.86,1.6806
1333.96,1.79507
1334.06,2.0057
1334.16,2.38465
1334.26,2.93856
1334.36,3.53595
1334.46,4.02187
1334.56,4.22507
1334.66,4.0704
1334.76,3.69821
1334.86,3.35693
1334.96,3.33103
1335.06,3.85318
1335.16,4.83042
1335.26,5.95805
1335.36,6.77183
1335.46,6.93159
1335.56,6.35911
1335.66,5.23561
1335.76,3.92195
1335.86,2.75916
1335.96,2.02266
1336.06,1.82169
1336.16,1.98559
1336.26,2.35463
1336.36,2.81197
1336.46,3.12773
1336.56,2.97367
1336.66,2.23626
1336.76,1.13648
1336.86,0.1196
1336.96,-0.381
1337.06,-0.18074
1337.16,0.62124
1337.26,1.7006
1337.36,2.66431
1337.46,3.22439
1337.56,3.38029
1337.66,3.35052
1337.76,3.2782
1337.86,3.21523
1337.96,3.20912
1338.06,3.22226
1338.16,3.21163
1338.26,3.16753
1338.36,3.10044
1338.46,3.02311
1338.56,2.97248
1338.66,2.94559
1338.76,2.90336
1338.86,2.7905
1338.96,2.57264
1339.06,2.31878
1339.16,2.20465
1339.26,2.3548
1339.36,2.73341
1339.46,3.14709
1339.56,3.3742
1339.66,3.29857
1339.76,2.96193
1339.86,2.53549
1339.96,2.17424
1340.06,1.9679
1340.16,1.93655
1340.26,2.0662
1340.36,2.30692
1340.46,2.55517
1340.56,2.7251
1340.66,2.74619
1340.76,2.59997
1340.86,2.3868
1340.96,2.19862
1341.06,2.06339
1341.16,1.9453
1341.26,1.84052
1341.36,1.80183
1341.46,1.93023
1341.56,2.24053
1341.66,2.58286
1341.76,2.71762
1341.86,2.37177
1341.96,1.52995
1342.06,0.50903
1342.16,-0.22695
1342.26,-0.30413
1342.36,0.37306
1342.46,1.53325
1342.56,2.69255
1342.66,3.41891
1342.76,3.53489
1342.86,3.17162
1342.96,2.68246
1343.06,2.29562
1343.16,2.05072
1343.26,1.95369
1343.36,2.01797
1343.46,2.26024
1343.56,2.66436
1343.66,3.12156
1343.76,3.39583
1343.86,3.28326
1343.96,2.77841
1344.06,2.09157
1344.16,1.50836
1344.26,1.23686
1344.36,1.27912
1344.46,1.4911
1344.56,1.67259
1344.66,1.70604
1344.76,1.62169
1344.86,1.57554
1344.96,1.74019
1345.06,2.16439
1345.16,2.7178
1345.26,3.25446
1345.36,3.68349
1345.46,3.96048
1345.56,4.01832
1345.66,3.84069
1345.76,3.49507
1345.86,3.06161
1345.96,2.60853
1346.06,2.30299
1346.16,2.32418
1346.26,2.67363
1346.36,3.13205
1346.46,3.44168
1346.56,3.61589
1346.66,3.89629
1346.76,4.52664
1346.86,5.49379
1346.96,6.51056
1347.06,7.12302
1347.16,6.95955
1347.26,6.0093
1347.36,4.7064
1347.46,3.59838
1347.56,3.04859
1347.66,3.08355
1347.76,3.50462
1347.86,4.06917
1347.96,4.56594
1348.06,4.80627
1348.16,4.69996
1348.26,4.24768
1348.36,3.48236
1348.46,2.5478
1348.56,1.7285
1348.66,1.31104
1348.76,1.36637
1348.86,1.7589
1348.96,2.2604
1349.06,2.70391
1349.16,3.06779
1349.26,3.38027
1349.36,3.64123
1349.46,3.84886
1349.56,3.95138
1349.66,3.89123
1349.76,3.68518
1349.86,3.4352
1349.96,3.22606
1350.06,3.06689
1350.16,2.95686
1350.26,2.94484
1350.36,3.0811
1350.46,3.39413
1350.56,3.81912
1350.66,4.21655
1350.76,4.46873
1350.86,4.47762
1350.96,4.26098
1351.06,3.90957
1351.16,3.56409
1351.26,3.32573
1351.36,3.16377
1351.46,2.94638
1351.56,2.5746
1351.66,2.06178
1351.76,1.55234
1351.86,1.23337
1351.96,1.25429
1352.06,1.62241
1352.16,2.11764
1352.26,2.41028
1352.36,2.29408
1352.46,1.84844
1352.56,1.3901
1352.66,1.19618
1352.76,1.29003
1352.86,1.55998
1352.96,1.83042
1353.06,1.97506
1353.16,1.95931
1353.26,1.82606
1353.36,1.60943
1353.46,1.30848
1353.56,0.96983
1353.66,0.67857
1353.76,0.52424
1353.86,0.60497
1353.96,0.89628
1354.06,1.24081
1354.16,1.49687
1354.26,1.64235
1354.36,1.78654
1354.46,2.06465
1354.56,2.42606
1354.66,2.60972
1354.76,2.34219
1354.86,1.59079
1354.96,0.57877
1355.06,-0.23736
1355.16,-0.4445
1355.26,0.08906
1355.36,1.17398
1355.46,2.37672
1355.56,3.22865
1355.66,3.51767
1355.76,3.28646
1355.86,2.78596
1355.96,2.30634
1356.06,2.04598
1356.16,2.07438
1356.26,2.31374
1356.36,2.62108
1356.46,2.91278
1356.56,3.18024
1356.66,3.44836
1356.76,3.68928
1356.86,3.80654
1356.96,3.68494
1357.06,3.2536
1357.16,2.64173
1357.26,2.05589
1357.36,1.68078
1357.46,1.58082
1357.56,1.64784
